"Madrugón de Frutas y Verduras – Lote Los Sierra,""Calle 23 Sur # 5 - 36"",""San Cristobal"",""S.C. Granada Sur"",""Lunes - Domingo 7:00 AM a 7:00 PM"",""frutas y verduras"",111,""http://www.ipes.gov.co"",4.57084351,-74.09200451,""{\""type\"":\""Point\"",\""coordinates\"":[-74.09203305930299,4.570905374433183]}"""
"Plazoleta de comidas del 20 de julio,""Calle 26 Sur # 6 - 35"",""San Cristobal"",""S.C. 20 De Julio"",""Lunes - Domingo 8:00 AM a 5:00 PM"",""servicio de restaurante con variedad de platos típicos."",10,""http://www.ipes.gov.co"",4.56983839,-74.09463987,""{\""type\"":\""Point\"",\""coordinates\"":[-74.09466842529243,4.569900253273966]}"""
"Recinto Ferial 20 de Julio,""Diagonal 30 A Sur # 5-91"",""San Cristobal"",""Suramerica"",""Lunes - Domingo 9:00 AM a 5:00 PM"",""ropa, calzado, accesorios para teléfono celular, artículos religiosos, artículos elaborados en cuero, entre otros."",62,""http://www.ipes.gov.co"",4.56641028,-74.09622389,""{\""type\"":\""Point\"",\""coordinates\"":[-74.09625244709079,4.566472150596966]}"""
"Galería de las Flores calle 26,""Avenida Caracas - Calle 26"",""Santa Fé"",""San Diego"",""Lunes - Domingo 7:00 AM a 10:00 PM"",""arreglos florales"",25,""http://www.ipes.gov.co"",0,0,""{\""type\"":\""Point\"",\""coordinates\"":[-1.7976931348623157e+308,-1.7976931348623157e+308]}"""
"Bulevar de la Caracas,""Calle 13 # Avenida Caracas - 0"",""Santa Fé"",""La Capuchina"",""Lunes - Domingo 8:00 AM a 7:00 PM"",""ropa, calzado, accesorios celulares, bolsos, servicio de cafetería."",40,""http://www.ipes.gov.co"",0,0,""{\""type\"":\""Point\"",\""coordinates\"":[-1.7976931348623157e+308,-1.7976931348623157e+308]}"""
"Centro Comercial y Cultural La Veracruz,""Calle 17 # 4-65"",""Santa Fé"",""Veracruz"",""Lunes - Sábado 9:00 AM a 7:00 PM"",""artesanías, ropa, venta de bisutería, servicio de restaurante."",63,""http://www.ipes.gov.co"",4.60200461,-74.07047419,""{\""type\"":\""Point\"",\""coordinates\"":[-74.07050274791797,4.602066474970734]}"""
"Galería artesanal Avenida 19,""Calle 19 # 9-68"",""Santa Fé"",""Las Nieves"",""Lunes - Domingo 7:00 AM a 7:00 PM"",""variedades, servicio de arreglo de celulares."",21,""http://www.ipes.gov.co"",4.60684732,-74.07356203,""{\""type\"":\""Point\"",\""coordinates\"":[-74.07359058812952,4.606909183171897]}"""
"Alternativa Comercial Manzana 22,""Carrera 11 # 9 - 1"",""Santa Fé"",""Santa Ines"",""Lunes - Domingo 8:00 AM a 6:00 PM"",""ropa, calzado."",140,""http://www.ipes.gov.co"",4.59874114,-74.07998474,""{\""type\"":\""Point\"",\""coordinates\"":[-74.08001329447593,4.598803008703775]}"""
"Caseta Feria Popular Rotonda Santafé,""Carrera 7 # 26-88"",""Santa Fé"",""San Diego"",""Lunes - Domingo 8:00 AM a 8:00 PM"",""artesanías"",22,""http://www.ipes.gov.co"",4.61334093,-74.06930876,""{\""type\"":\""Point\"",\""coordinates\"":[-74.06933731139759,4.613402796980306]}"""
"Galerías calle 53,""Avenida Calle 53 # 19-19"",""Teusaquillo"",""Banco Central"",""Lunes - Sábado 11:00 AM a 6:00 PM"",""artesanías"",16,""http://www.ipes.gov.co"",4.64106181,-74.07103282,""{\""type\"":\""Point\"",\""coordinates\"":[-74.07106137426054,4.64112367293173]}"""
"Galerías Plaza Centro Cultural y Comercial,""Carrera 27 # 52-39"",""Teusaquillo"",""Galerias"",""Martes - Sábado 4:00 PM a 2:00 AM"",""licores, comestibles"",30,""http://www.ipes.gov.co"",4.64155466,-74.07620712,""{\""type\"":\""Point\"",\""coordinates\"":[-74.0762356774836,4.641616524568158]}"""
"Plazoleta cultural y comercial Flores de la 200,""Autopista Norte # 197 - 52"",""Usaquen"",""Urbanizacion Parque Las Flores"",""Lunes - Domingo 8:00 AM a 6:00 PM"",""arreglos florales"",53,""http://www.ipes.gov.co"",0,0,""{\""type\"":\""Point\"",\""coordinates\"":[-1.7976931348623157e+308,-1.7976931348623157e+308]}"""
"Punto Comercial Bode Ganga Usme,""Avenida carrera 1 # 73 D - 36 Sur"",""Usme"",""El Refugio Sector Santa Librada"",""Lunes - Domingo 8:00 AM a 6:30 PM"",""ropa, calzado, cachivaches, arreglo de electrodomésticos."",62,""http://www.ipes.gov.co"",4.624993,-74.144482,""{\""type\"":\""Point\"",\""coordinates\"":[-74.14451055321148,4.625054865727026]}"""
